
rev_300000 ; 6.756164550781250000, 5.763610839843750000,  ,  ,  160.57 
rev_300000 ; 7.466247558593750000, 6.430908203125000000,  ,  ,  164.998 
rev_300000 ; 7.564880371093750000, 6.571777343750000000,  ,  ,  160.713 
rev_300000 ; 7.566711425781250000, 6.530883789062500000,  ,  ,  166.285 
rev_400000 ; 8.915893554687500000, 7.615539550781250000,  ,  ,  211.634 
rev_400000 ; 9.050903320312500000, 7.796264648437500000,  ,  ,  205.371 
rev_400000 ; 9.177856445312500000, 7.850097656250000000,  ,  ,  218.246 
rev_400000 ; 7.685058593750000000, 6.532165527343750000,  ,  ,  186.078 
rev_400000 ; 9.043151855468750000, 7.743652343750000000,  ,  ,  210.824 
rev_400000 ; 9.027038574218750000, 7.745300292968750000,  ,  ,  208.528 
rev_400000 ; 7.655700683593750000, 6.504394531250000000,  ,  ,  185.877 
rev_400000 ; 7.832702636718750000, 6.632446289062500000,  ,  ,  194.016 
rev_400000 ; 7.663696289062500000, 6.471191406250000000,  ,  ,  193.418 
rev_400000 ; 9.131958007812500000, 7.862426757812500000,  ,  ,  206.65 
rev_500000 ; 8.708862304687500000, 7.371154785156250000,  ,  ,  219.028 
rev_500000 ; 8.691650390625000000, 7.335632324218750000,  ,  ,  223.563 
rev_500000 ; 8.500915527343750000, 7.169372558593750000,  ,  ,  218.356 
rev_500000 ; 8.257385253906250000, 6.960815429687500000,  ,  ,  211.94 
rev_500000 ; 8.699401855468750000, 7.313476562500000000,  ,  ,  227.516 
rev_500000 ; 8.256896972656250000, 6.933837890625000000,  ,  ,  217.14 
rev_500000 ; 8.675537109375000000, 7.334045410156250000,  ,  ,  217.945 
rev_500000 ; 8.564086914062500000, 7.214843750000000000,  ,  ,  219.519 
rev_500000 ; 8.698303222656250000, 7.316162109375000000,  ,  ,  224.506 
rev_500000 ; 8.363647460937500000, 7.000732421875000000,  ,  ,  225.456 
rev_600000 ; 10.087585449218750000, 8.554748535156250000,  ,  ,  253.321 
rev_600000 ; 10.091491699218750000, 8.556152343750000000,  ,  ,  251.51 
rev_600000 ; 10.089355468750000000, 8.560729980468750000,  ,  ,  252.421 
rev_600000 ; 10.127990722656250000, 8.566101074218750000,  ,  ,  256.253 
rev_600000 ; 10.086975097656250000, 8.569763183593750000,  ,  ,  251.559 
rev_600000 ; 10.236206054687500000, 8.704956054687500000,  ,  ,  252.662 
rev_600000 ; 9.978393554687500000, 8.470214843750000000,  ,  ,  247.436 
rev_600000 ; 10.273742675781250000, 8.688110351562500000,  ,  ,  256.635 
rev_600000 ; 9.963806152343750000, 8.448242187500000000,  ,  ,  247.272 
rev_600000 ; 9.227294921875000000, 7.744750976562500000,  ,  ,  242.662 
rev_700000 ; 11.572143554687500000, 9.758605957031250000,  ,  ,  296.006 
rev_700000 ; 11.324890136718750000, 9.518249511718750000,  ,  ,  297.765 
rev_700000 ; 11.421264648437500000, 9.640625000000000000,  ,  ,  296.522 
rev_700000 ; 11.472839355468750000, 9.707885742187500000,  ,  ,  291.634 
rev_700000 ; 9.827209472656250000, 8.137145996093750000,  ,  ,  279.087 
rev_700000 ; 11.464477539062500000, 9.639892578125000000,  ,  ,  301.815 
rev_700000 ; 11.799865722656250000, 9.876220703125000000,  ,  ,  321.044 
rev_700000 ; 11.416503906250000000, 9.629699707031250000,  ,  ,  298.226 
rev_700000 ; 11.479431152343750000, 9.651306152343750000,  ,  ,  302.789 
rev_700000 ; 11.325256347656250000, 9.512329101562500000,  ,  ,  300.643 
rev_800000 ; 11.325378417968750000, 9.442565917968750000,  ,  ,  312.936 
rev_800000 ; 11.207092285156250000, 9.298767089843750000,  ,  ,  316.234 
rev_800000 ; 10.885253906250000000, 9.059936523437500000,  ,  ,  303.48 
rev_800000 ; 11.291381835937500000, 9.357910156250000000,  ,  ,  319.381 
rev_800000 ; 11.100769042968750000, 9.173889160156250000,  ,  ,  320.562 
rev_800000 ; 11.141418457031250000, 9.176452636718750000,  ,  ,  323.012 
rev_800000 ; 11.124084472656250000, 9.240295410156250000,  ,  ,  312.911 
rev_800000 ; 11.090576171875000000, 9.230895996093750000,  ,  ,  308.16 
rev_800000 ; 10.878784179687500000, 8.982727050781250000,  ,  ,  315.741 
rev_800000 ; 11.235229492187500000, 9.356018066406250000,  ,  ,  313.184 
rev_900000 ; 13.000122070312500000, 10.953369140625000000,  ,  ,  340.843 
rev_900000 ; 11.827331542968750000, 9.676391601562500000,  ,  ,  357.409 
rev_900000 ; 12.955932617187500000, 10.845581054687500000,  ,  ,  351.664 
rev_900000 ; 13.018676757812500000, 10.850524902343750000,  ,  ,  359.944 
rev_900000 ; 12.690307617187500000, 10.607421875000000000,  ,  ,  346.252 
rev_900000 ; 12.967773437500000000, 10.829162597656250000,  ,  ,  354.746 
rev_900000 ; 12.813049316406250000, 10.660583496093750000,  ,  ,  355.23 
rev_900000 ; 13.031616210937500000, 10.894958496093750000,  ,  ,  353.767 
rev_900000 ; 12.819274902343750000, 10.692260742187500000,  ,  ,  348.834 
rev_900000 ; 12.870788574218750000, 10.744079589843750000,  ,  ,  352.688 
rev_1000000 ; 14.002502441406250000, 11.596191406250000000,  ,  ,  399.393 
rev_1000000 ; 14.121459960937500000, 11.769836425781250000,  ,  ,  390.22 
rev_1000000 ; 12.754455566406250000, 10.439270019531250000,  ,  ,  385.041 
